127903,Grace,Wanjiru Njue
127904,Samuel,Kamau Wanjiru
127905,Andreas,Wank
127906,Jutta,Wanke
127907,Olof,Bengt Konstantin Wnlund
127908,Erich,Wanner
127909,Florian,Wanner
127910,Rudolf,Wanner
127911,Samson,Sabit Wanni
127912,Jan-Olof,Wannius
127913,Yvonne,Wansart
127914,David,Colin Wansbrough
127915,Nopadol,Wanwang
127916,Franco,Wanyama
127917,Kamau,George Wanyoke
127918,Gottlieb,Wanzenried
127919,Franck,Waota
127920,Debra,Lynn Waples
127921,Thomas,Wapp
127922,Kellie,Wapshott
127923,Saula,Matayalo Waqa
127924,Muhammad,Waqas Sharif
127925,Igor,Warabida
127926,Ratu,Tevita Waranaivalu
127927,Arlee,Wararong
127928,Boe,Lionel Warawara
127929,Gustavo,Warburg Trucco
127930,Gareth,Robert Warburton
127931,Harry,Warburton
127932,Ralph,Warburton
127933,Andre,Ward
127934,Rebecca,Claire Ward
127935,James,Bernard Ward
127936,William,Ward
127937,Ruben,Byron Ward
127938,Catherine,Ward
127939,Ciarn,Ward
127940,Darren,Thomas Ward
127941,Dean,Martin Ward
127942,George,H. Ward
127943,Gordon,Frank Ward
127944,Hugh,Kingsley Ward
127945,Jane,Lois Ward
127946,Jared,Ward
127947,Joseph,Ward
127948,John,Quincy Adams Ward
127949,Junior,Ward
127950,Karen,Ward
127951,Lesley,Dawn Ward
127952,Linda,Ward 
127953,McLain,Ward
127954,Natalie,Anne Ward
127955,Oscar,Alfred Ward
127956,Peter,Hans Dudley Ward
127957,Peter,Francis Ward
127958,Rodney,Ward
127959,Samuel,Ward
127960,Susanne,Ward
127961,Thomas,Ian Murray Ward
127962,William,Dudley Ward
127963,Lisa,Michala Ward-Meehan
127964,Mohsen,Medhat Warda
127965,Abdul,Hakim Wardak
127966,Rebecca,Jane Wardell
127967,Hugh,Arthur Wardell-Yerburgh
127968,Archibald,Adam Warden
127969,Elizabeth,Warden
127970,James,Brian Warden
127971,Peter,Warden
127972,Ivn, Wardener
127973,Kusuma,Wardhani
127974,Christopher,Wardlaw
127975,Robert,Wardrop
127976,John,Caldwell Wardrop
127977,Avril,Jocelyn Wardrop-Moore 
127978,Jeremy,Jon Ware
127979,Pamela,Ware
127980,Regan,Ware
127981,Georges,Camille Warenhorst
127982,Glenn,Warfe
127983,Claes,David Warholm
127984,Karsten,Warholm
127985,John,Warhurst
127986,Jeremy,Matthew Wariner
127987,Kenneth,Christopher Wark
127988,Stefan,Warkalla
127989,Mark,Warkentin
127990,G.,Warlouzer
127991,Rory,David Warlow
127992,Frederick,Charles Warmbold
127993,Lars,Warming
127994,Arthur,Arthur Hermann
127995,Fritz,Kristian Warncke
127996,Mark,Warnecke
127997,Ludwig,Warnemnde
127998,Anne,Elizabeth Taubes Warner
127999,Anne,Kindel Warner 
128000,Bonny,Susan Warner 
128001,Carol-Ann,Warner
128002,Damian,Warner
128003,Edson,Lyman Warner
128004,James,Warner
128005,Justyn,Paris Ashby Warner
128006,Karl,DeWitt Warner
128007,Steve,Warner
128008,Thomas,S. Warner
128009,Chiel,Mathijs Warners
128010,Reuben,Charles Warnes
128011,Oskar,Alfred Daniel Warngrd
128012,Rudolf,Warnholtz
128013,Heike,Warnicke 
128014,Pedro,Edmundo Warnke Bravo
128015,Harry,Warnken
128016,Karl,Tore ke Wrnstrm
128017,Alwyn,Isaac Warren
128018,Alan,Kemp Warren
128019,David,Marlais Jenner Warren
128020,E.,W. Warren
128021,Erin,A. Warren
128022,Ethan,Warren
128023,Humphrey,Lloyd Warren
128024,Jeanne,Warren 
128025,Rau'Shee,Warren
128026,Victor,Henry Verney Warren
128027,Robert,Ian Warren-Codrington
128028,Debra,Anne Warren-Jeans
128029,Dale,Richard Warrender
128030,Jonas,Warrer
128031,Jane,Warrilow
128032,Michael,Henry Warriner
128033,Samantha,Warriner 
128034,Todd,Warriner
128035,Ahmed,Ibrahim Hashim Warsama
128036,Syed,Imran Ali Warsi
128037,Silvio,Warsnke
128038,Georg,Warsow
128039,Justin,Warsylewicz
128040,Julien,Victor Wartelle
128041,Paul,Wartelle
128042,Philippe,Wartelle
128043,Sjoerd,Wartena
128044,Frank,Wartenberg
128045,Meagan,Lee Warthold
128046,Tapio,Wartiovaara
128047,Stephanie,Wartosch-Krten
128048,Patricia,Wartusch
128049,Peter,Mungai Warui
128050,Philip,Waruinge
128051,Ernest,Warwick
128052,Artur,Marek Wa
128053,Jarmo,Sakari Wasama
128054,Andreas,Waschburger
128055,Noboru,Waseda
128056,Birger,Adolf Wasenius
128057,Adolf,Waser
128058,Annemarie,Waser
128059,Hugo,Waser
128060,Stephan,Waser
128061,Alan,Morgan Washbond
128062,Waightman,Alan Washbond
128063,Albert,Lincoln Washburn
128064,Mary,Trainor Washburn 
128065,Edward,Hall Washburn
128066,Watson,McLean Washburn
128067,Jean,Marie Octave Constant Washer
128068,Washington,Luiz de Paulo
128069,Dante,Deneen Washington
128070,MaliVai,Onyeaka Washington
128071,Anthony,Washington
128072,William,Washington
128073,Therese,Helen Washtock
128074,Konrad,Wasielewski
128075,Jan,Karol Wasiewicz
128076,Ewa,Justyna Wasilewska 
128077,Abdul,Baser Wasiqi
128078,Michael,James Wasko
128079,Dieter,Waskow
128080,Markus,Wasmeier
128081,Frederick,Wasmer
128082,Conny,Wamuth
128083,Harcourt,Wason
128084,Wanda,Helena Wsowska 
128085,Alexander,Wassa
128086,Thomas,Lars Wassberg
128087,Vivi,Anne Wassdahl
128088,Elena,Wassen
128089,Folke,Viktor Wassn
128090,Sten,Magnus Wassn
128091,Eelco,Barthout Wassenaar
128092,Markus,Wasser
128093,Rdiger,Wassibauer
128094,Petra,Wassiluk
128095,John,Andrew Wastall
128096,Josef,Wastl
128097,Abdullah,Noor Wasughe
128098,Nancy,Lusanji Waswa
128099,Daniel,Waszkiewicz
128100,Eugeniusz,Waszkiewicz
128101,Akito,Watabe
128102,Yoshito,Watabe
128103,Michinori,Watada
128104,Asako,Watanabe
128105,Daisuke,Watanabe
128106,Emi,Catherine Watanabe
128107,Graham,Watanabe
128108,Haruka,Watanabe
128109,Hiroki,Watanabe
128110,Hiroshi,Watanabe
128111,Ippei,Watanabe
128112,Junji,Watanabe
128113,Kanako,Watanabe
128114,Katsuji,Watanabe
128115,Katsumi,Watanabe
128116,Kazuki,Watanabe
128117,Kazumi,Watanabe
128118,Kazunari,Watanabe
128119,Kazuo,Watanabe
128120,Kenji,Watanabe
128121,Kumiko,Watanabe 
128122,Masako,Watanabe
128123,Masashi,Watanabe
128124,Nozomi,Watanabe
128125,Osamu,Watanabe
128126,Sae,Watanabe
128127,Shinichi,Watanabe
128128,Shunsuke,Watanabe
128129,Sumiko,Watanabe
128130,Takahiro,Watanabe
128131,Takehiro,Watanabe
128132,Tatsuo,Watanabe
128133,Tomoko,Watanabe
128134,Yasukuni,Watanabe
128135,Yasuo,Watanabe
128136,Yuka,Watanabe
128137,Yukari,Watanabe
128138,Zenjiro,Watanabe
128139,Visut,Watanasin
128140,Hajime,Watanuki
128141,Rio,Watari
128142,Yuta,Watase
128143,Natasha,Watcham-Roy
128144,Tara,Leigh-Anne Watchorn
128145,Peter,Graham Waterfield
128146,Benjamin,Waterhouse
128147,Jason,Waterhouse
128148,Travolta,Paparino Waterhouse
128149,William,Glenn Waterhouse
128150,Andr,H. J. Waterkeyn
128151,Danielle,Sian Waterman
128152,Grant,Waterman
128153,H.,Waterman
128154,Peter,Waterman
128155,Franciscus,Martinus Johannes Waterreus
128156,Anthony,Waters
128157,Wilfrid,Waters
128158,Gregory,Wathelet
128159,Sigurd,Wathne
128160,Edgar,Lewis Watkins
128161,Howard,Watkins
128162,James,David Watkins
128163,Martin,Watkins
128164,Rhonda,Watkins
128165,Susan,Watkins 
128166,Torrance,Watkins Fleischmann
128167,Murray,Paul Watkinson
128168,Natasha,Watley
128169,Hubert,Watlington
128170,Joanne,Watmore
128171,Erik,Watndal
128172,Julien,Watrin
128173,Mark,A. Watring
128174,Aimee,Watson
128175,Alan,Richard Watson
128176,Alexander,James Watson
128177,Alfred,Joseph Watson
128178,Anthony,Lamar Watson
128179,Barrington,J. Watson
128180,Bronwen,Watson
128181,Gerry,"Lester Watson, Jr."
128182,Luke,Graeme Lynton George Watson
128183,Callum,Watson
128184,Caylee,Watson
128185,Craig,Robert Watson
128186,David,Nicholas Watson
128187,Deborah,Kathleen Watson
128188,Deborah,Watson
128189,George,Spencer Watson
128190,George,Watson
128191,Harry,Watson
128192,Harold,Watson
128193,Harold,Ellis Watson
128194,Heather,Miriam Watson
128195,Ian,Broughton Watson
128196,Jean,Watson
128197,Jill,Marilynn Watson
128198,John,Watson
128199,Edward,John Watson
128200,John,T. Watson
128201,Joshua,John Watson
128202,Leroy,Denver Watson
128203,Lewis,George Vines Watson
128204,Linda,Margaret Watson
128205,Lynette,Pamela Watson 
128206,Marcus,China Watson
128207,Martha,Rae Watson
128208,Michael,John Watson
128209,Michael,Watson
128210,Peter,Bruce Watson
128211,Lillian,Debra Watson 
128212,Ray,Bates Watson
128213,Ronald,James Watson
128214,Sage,Watson
128215,George,William Watson
128216,Tracey,Watson-Gaudry
128217,Adrian,Lee Watt
128218,Robert,McDonald Watt
128219,Elaine,Shirley Watt 
128220,Kathryn,Anne Watt
128221,Kam,Sing Watt
128222,Michael,Watt
128223,Michael,Prendeville Watt
128224,Mitchell,Watt
128225,Sheila,Watt
128226,Terence,Watt
128227,William,Cullen Watt
128228,Amar,Wattar
128229,Elieser,Wattebosi
128230,Marie,Wattel
128231,Wattelier,
128232,Tim,Watter
128233,Daniel,Linton Watters
128234,Jim,Watters
128235,Elliot,John Watters
128236,John,Adamson Watters
128237,John,Nickerson Watters
128238,Lynn,Alexander Watters
128239,Timothy,John Watters
128240,William,Watters
128241,Eugne,Wattier
128242,Arthur,Greville Watts
128243,David,Watts
128244,Glynn,Robin Watts
128245,Hubert,Gordon A. Watts
128246,John,Thomas Watts
128247,Johnny,Marion Watts
128248,Marvin,Watts
128249,Quincy,Dushawn Watts
128250,Shelley,Marie Watts
128251,Winston,Alexander Watts
128252,Mary,Ann Elizabeth B. Watts-Tobin 
128253,Gerhard,Watzke
128254,Kurt,Franz Watzke
128255,Rudolf,Watzl
128256,Siegmar,Wtzlich
128257,William,Ernst Hermann Wauer
128258,William,Waugh
128259,Joseph,Alexander Waugh
128260,Wauters,
128261,Eric,Wauters
128262,Marguerite,Wauters
128263,Marc,Wauters
128264,Marcel,Wauters
128265,Bruno,Wavelet
128266,Serges,Pascal Wawa Sfondo
128267,Anita,Wawatai
128268,Patrick,Waweru
128269,Stanislas,Wawrinka
128270,Henryk,Wawrowski
128271,Piotr,Pawe Wawryniuk
128272,Murray,Waxman
128273,Kelly-Ann,Way
128274,Helen,E. Way-Wilson
128275,Dirk,Wayboer
128276,Chrtien,Andr Waydelich
128277,Marshall,Wayne
128278,Mary,Alice Wayte 
128279,Yohanna,Waziri
128280,Zenon,Romuald Wany
128281,Karl,Wazulek
128282,Tomasz,Wojciech Wadoch
128283,Ola,Wrhaug
128284,Anne,Lise Wrness 
128285,Peter,Wilhelm Wrness
128286,Grzegorz,Wdowiak
128287,Ian,Weakley
128288,Samuel,Weale
128289,Arthur,Yancey Wear
128290,Joseph,Walker Wear
128291,Neil,Weare
128292,Alice,Eileen Wearne
128293,Richard,Alexander Wearne
128294,George,Arthur Wearring
128295,Rogelio,Weatherbee
128296,Casey,McGhee Weathers
128297,Teresa,Gaye Weatherspoon
128298,Katherine,Marie Weatherston
128299,Andrew,Teisher Weaver
128300,Robert,Brooks Weaver
128301,Jeffrey,Charles Weaver
128302,Joanna,Clytie Weaver 
128303,Kaitlyn,Elizabeth Weaver
128304,Patrick,N. Weaver
128305,Charmaine,Weavers 
128306,Diana,Elizabeth Weavers 
128307,Alan,Webb
128308,Alison,Webb
128309,Ameer,Kenneth Webb
128310,Cheryl,Leigh Webb
128311,Clifton,Sean Webb
128312,David,A. Webb
128313,Ernest,James Webb
128314,Freddie,N. Webb
128315,Gillian,Webb
128316,Hollie,Webb
128317,John,Thomas Hird Webb
128318,John,Albert Webb
128319,Kevyn,Parke Webb
128320,Norris,Webb
128321,Peter,James Webb
128322,Russell,Irving Webb
128323,Sarah,Kathleen Webb 
128324,Shirley,Catherine Webb
128325,Ellsworth,Webb
128326,Vanessa,Webb
128327,Violet,Blanche Webb 
128328,W.,G. Webb
128329,William,Webb
128330,William,E. Webb
128331,Tammy,June Webb-Liley
128332,Elisa,Manuel Brito Webba-Torres
128333,George,Joseph Webber
128334,Harry,William Webber
128335,Joe,Webber
128336,Kirk,Webby
128337,Weber,
128338,Adolph,Weber
128339,Albert,Weber
128340,Alexander,Weber 
128341,Andreas,Weber
128342,Axel,Weber
128343,Carlos,Javier Weber
128344,Carolina,Weber
128345,Christiane,Weber 
128346,Claudia,Edeltraud Weber
128347,Cornelis,Weber
128348,Ernest,Weber
128349,Franois,Weber
128350,Frank,Weber
128351,Franz,Weber
128352,Franz-Josef,Weber
128353,Franziska,Weber
128354,Frederick,Regenia Weber
128355,Gerd,Weber
128356,Gina,Weber
128357,Gottlieb,Weber
128358,Harold,Weber
128359,Heinrich,Weber
128360,Heinrich,Weber
128361,Henry,Guy Weber
128362,Horst,Weber
128363,Jacobus,Gerardus Weber
128364,Jean-Pierre,Weber
128365,Julian,Weber
128366,Judith,Weber 
128367,Katrin,Weber
128368,Kim,Christian Weber
128369,Marc,Weber
128370,Marco,Weber
128371,Marianne,Weber
128372,Marion,Weber
128373,Martin,Weber
128374,Max,Weber
128375,Michelle,Weber
128376,Peter,Weber
128377,Raymond,Weber
128378,Regina,Weber 
128379,Ren,Weber
128380,Rolf,U. Weber
128381,Rudolf,Weber
128382,Rudolf,Weber
128383,Shea,Michael Weber
128384,Sybilla,Mittell Weber
128385,Tino,Weber
128386,Ursula,Weber
128387,Werner,Weber
128388,Wilhelm,Weber
128389,Yannick,Weber
128390,Garrett,Weber-Gale
128391,Monika,Weber-Koszto 
128392,Wolfgang,Webner
128393,Alan,John Webster
128394,Albert,Webster
128395,Alexander,Grant Webster
128396,Robert,David Webster
128397,Brenda,Webster
128398,Brittany,Webster
128399,Craig,Webster
128400,Darryl,Webster
128401,Frederick,Richard Webster
128402,Joseph,Edward Webster
128403,Frederick,Webster
128404,George,Henry Webster
128405,Harold,Webster
128406,John,Wilfred Webster
128407,James,A. Webster
128408,Norman,Campbell Webster
128409,Petrea,Webster
128410,Rowena,Webster
128411,Sam,Webster
128412,Sonny,Curtis  Webster
128413,Thomas,Campbell Webster
128414,Lenka,Wech 
128415,Fritz,Wechselberger
128416,Helmut,Wechselberger
128417,Markus,Wechsler
128418,Max,Wechsler
128419,Antnio,Manuel Weck Vaz Sarafana
128420,Raoul,Weckbecker
128421,Herman,William Wecke
128422,Andreas,Wecker
128423,Werner,Weckert
128424,Edit,Weckinger-Pernyi 
128425,Johan,Verner Weckman
128426,Emil,Odin Wecksten
128427,Kurt,Gunnar Weckstrm
128428,Anu,Kristiina Weckstrm-Nieminen
128429,Hugo,Weczerek
128430,Edison,Everton Wedderburn
128431,James,Edward Wedderburn
128432,Ryan,Wedding
128433,Pia,Wedege
128434,Hartmut,Wedekind
128435,Juan,Jos Wedel Carazo
128436,Hans,Wedemann
128437,Haimar,Wedemeyer
128438,Gustav,Weder
128439,Catherine,Wedge
128440,Edwin,Wedge
128441,Thomas,Grenfell Wedge
128442,Johan,Eskil Wedholm
128443,Robert,Carl Wedin
128444,Sara,Christina Wedlund
128445,Pasi,Tapani Wedman
128446,Wilfriedt,Wedmann
128447,Wee,Tian Siak
128448,Walker,"Ten Eyck Weed, III"
128449,George,G. Weedon
128450,Margaret,Kate Weedon 
128451,Ludger,Weeke
128452,Atia,Weekes
128453,Crystal,Brittany Weekes Gonzlez
128454,James,Higginson Weekes
128455,Elizabeth,Jane Weekes
128456,Otto,Carolus Weekhout
128457,Alexis,Weeks
128458,Petrus,Johannes Weemers
128459,Dharmasiri,Weerakoon
128460,Charndej,Weerapol
128461,Henritte,Weersing
128462,Ferry,Weertman
128463,Klaus,Weese
128464,Albertha,Weeteling
128465,Jan,Weeteling
128466,Henri,Weewauters
128467,Alexander,Wefald
128468,Jarimit,Leonor Weffer Guanipa
128469,Karl,Jakob Wegele
128470,mile,Robert Wegelin
128471,Charles,Wegelius
128472,Harald,Christopher Wegelius
128473,Kristiina,Marketta Wegelius 
128474,Karl,Magnus Wegelius
128475,Keith,Richard Wegeman
128476,Alvin,Paul Wegeman
128477,Andreas,Friedrich Carl Wegener
128478,Otto,Henrik Wegener
128479,Benjamin,Weger
128480,Kimberly,Weger
128481,Nicholas,E. Weglarz
128482,Justyn,Alojzy Wglorz
128483,Froukje,Wegman
128484,Fabian,Wegmann
128485,Karl-Heinz,Wegmann
128486,Axel,Henry Wegner
128487,Erwin,Wegner
128488,Gudrun,Wegner 
128489,Stefan,Wegnerski
128490,Natan,Wgrzycki-Szymczyk
128491,Jakub,Wgrzynkiewicz
128492,Karl,Sune Wehlin
128493,Heinz-Helmut,Wehling
128494,Ulrich,Wehling
128495,Bernd,Wehmeyer
128496,Sharn,Wehmeyer 
128497,Paul,Joseph Heinrich Wehner
128498,Herbert,Wehnert
128499,Sabine,Wehr-Hasler
128500,Antoine,Wehrer
128501,Hans,Wehrli-Frei
128502,Heinz,Wehrli
128503,Max,Wehrli
128504,Kasey,Wehrman
128505,Silke,Wehrmeister
128506,Albrecht,Wehselau
128507,Mariechen,M. Wehselau 
128508,Wei,Chen-Yang
128509,Ching,Mou Wei
128510,Wei,Chun-Heng
128511,Wei,Haiying
128512,Wei,Jianhua
128513,Wei,Li
128514,Wei,Meng
128515,Wei,Ning
128516,Wei,Pi-Hsiu
128517,Wei,Qiang
128518,Wei,Qingkun
128519,Wei,Qiuxiang
128520,Wei,Qiuyue
128521,Wei,Wei
128522,Wei,Yili
128523,Wei,Yongli
128524,Weibel,
128525,Peter,Weibel
128526,Ren,Weibel
128527,Willy,Weibel
128528,Andrew,Weibrecht
128529,Per,Weichel
128530,Ulrike,Weichelt
128531,Herbert,Weichert
128532,Konrad,Weichert
128533,Frederick,E. Weicker
128534,Henning,Weid
128535,Johann,Weidel
128536,Cyril,Anthony Weidenborner
128537,Helmut,Weidlich
128538,Gnther,Weidlinger
128539,Karl,Weidmann
128540,Georg,Weidner
128541,Gerhard,Weidner
128542,Thorsten,Weidner
128543,Armin,Weier
128544,Lindsey,Nicole Weier
128545,Paul,Weier
128546,Andrea,Sybille Weiermann-Lietz
128547,Andreas,John Weigand
128548,Peter,Michael Weigand
128549,Birte,Weigang 
128550,Horst,Weigang
128551,Beverly,Dawn Edith Weigel 
128552,Estelle,D. Weigel 
128553,Heinz,Weigel
128554,Louise,E. Weigel 
128555,Ronald,Weigel
128556,Liane,Weigelt-Buhr
128557,Douglas,Daniel Weight
128558,David,John Weightman
128559,Laura,Elizabeth Weightman
128560,Lisa,Jane Weightman
128561,George,Collinson Weightman-Smith
128562,Douglas,Kent Weigle
128563,William,Franklin Weigle
128564,Saul,Weigopwa
128565,Guillaume,Hendrik Weijzen
128566,Marcus,Hendrikus Guillaume Elisabeth Weijzen
128567,U,Zaw Weik
128568,Andreas,Weikenstorfer
128569,Margarethe,Weikert
128570,Albert,Paul Mose Weil
128571,Dborah,Weil 
128572,Gert,Michael Weil Wiesenborn
128573,Jean-Paul,Weil
128574,Karl,Remigius Weil
128575,Seth,Weil
128576,Hermann,Weiland
128577,Kerry,Pauline Weiland
128578,Gottfried,Weilenmann
128579,Joseph,Weiler
128580,M.,Walter Weiler
128581,Wilhelm,Friedrich Weiler
128582,David,Lawson Weill
128583,F.,Weill
128584,Jean,Weill
128585,Roland,Weill
128586,Gottfried,Weimann
128587,Christian,Wein
128588,Desiderius,Wein 
128589,Jrgen,Wein
128590,Ludwig,Weinacht
128591,Adolf,J. Weinacker
128592,Klaus,Weinand
128593,Marianne,Weins
128594,David,Bruce Leslie Weinberg
128595,Raymond,Henry Weinberg
128596,Wendy,Weinberg 
128597,Zygfryd,Joachim Weinberg
128598,Richard,Weinberger
128599,Donna,L. Weinbrecht
128600,Hermann,Weinbuch
128601,Bla,Weiner 
128602,Andr,Weingand
128603,Hermann,Otto Ludwig Weingrtner
128604,Klaus,Weingrtner
128605,Josef,Weingrtner
128606,Mattias,John Erich Weinhandl
128607,Johannes-Maximilian,Weinhold
128608,Steffen,Weinhold
128609,Gustav,Weinktz
128610,Adolph,Alexander Weinman 
128611,Manfred,Weinreich
128612,Eric,John Weinrich
128613,Stefan,Weinrich
128614,Fedor,Wilhelm Weinschenk
128615,Rupert,Weinstabl
128616,Georg,Albert Weinstein
128617,Daniel,J. Weinstein
128618,Domenic,Weinstein
128619,Paul,Ludwig Weinstein
128620,Hugo,Weinstengel
128621,Ulf,Weinstock
128622,Elliot,Weintrob
128623,Louis,John Weintz
128624,Anna,Weinzieher
128625,Nathalie,Weinzierl
128626,Fritz,Weinzinger
128627,John,Jacob Weinzweig
128628,Amanda,Jo Weir 
128629,Betty,Ellen Weir 
128630,Robert,Boyd Weir
128631,Eileen,Weir
128632,Henry,Weir
128633,John,Garvin Weir 
128634,Krystal,Weir
128635,Warren,Antonio Weir
128636,Hartmann,Weirather
128637,Christina,Weirather
128638,Tage,Juhl Weirum
128639,Anita,Wei 
128640,Bianca,Margot Wei 
128641,Ernst,Wei
128642,Frdric,Jean Santo Weis
128643,Gerald,Dietmar Eberhard Wei
128644,Gisela,Wei 
128645,Heinrich,Weis
128646,Hermann,Wei
128647,Erhard,Wei
128648,Klaus,Wei
128649,Kurt,Wei
128650,Martin,Weis
128651,Otto,Wei
128652,Siegfried,Wei
128653,Rosemarie,Wei-Scherberger
128654,Dirk,Weise
128655,Eberhard,Weise
128656,Rudolf,Hans-Joachim Weise
128657,Konrad,Weise
128658,Ottokar,Weise
128659,Wolfgang,Weise
128660,Heinz,Weisenbach
128661,Mathias,Weienbacher
128662,Waltraud,Weienberg 
128663,Gerhard,Weisenberger
128664,Ingo,Weienborn
128665,Tibor,Weienborn
128666,Moshe,Yehuda Weisenstein
128667,Anja,Weier
128668,Jens,Weiflog
128669,Jean-Pierre,Weisgerber
128670,Tycho,Weigerber
128671,Lukas,Weihaidinger
128672,Erich,Weishaupt
128673,Mathias,Weishaupt
128674,Paula,Jo Weishoff 
128675,Roland,Weipflog
128676,Anders,Weiss
128677,Angelo,Weiss
128678,Carl,Gnther Hermann Weiss
128679,Emil,Rudolf Weiss
128680,Ernest,Weiss
128681,Gregor,Richard Weiss
128682,Katarzyna,Weiss 
128683,Luigi,Weiss
128684,Michael,Weiss
128685,Michael,G. Weiss
128686,Peter,Weiss
128687,Richard,Alfred Weiss
128688,Richard,Weiss
128689,Vladimr,Weiss
128690,Zygmunt,Eugeniusz Weiss
128691,Robert,Dean Weissenfels
128692,Gerda,Weissensteiner
128693,Patrick,Weissinger
128694,Ren,Weissmann
128695,Peter,Johann Weissmuller
128696,Silvia,Weissteiner
128697,Wilhelm,Piotr Weistand
128698,Eugen,Weisz
128699,Richrd,Weisz 
128700,Jrg,Weitnauer
128701,Eduward,Weitz
128702,Abbey,Weitzeil
128703,Charles,Barry Weitzenberg
128704,Erwin,Weitzl
128705,Carl,Gustaf Olof Wejnarth
128706,Peter,Wekesa
128707,Majvor,Maria Catharina Welander
128708,Nii,Aryee Welbeck
128709,Georges,Welbes
128710,Jerome,Lowell Welbourn
128711,Brian,Welch
128712,Priscilla,June Welch 
128713,Stuart,Welch
128714,Kevin,Welch-Kennedy
128715,John,Russell Welchli
128716,Jan,Herman Welcker
128717,Theresa,Weld-Blanchard 
128718,Hais,Welday Ghebrat
128719,Craig,Steven Weldon
128720,Francis,William Charles Weldon
128721,John,Weldon
128722,Mark,Rhys Weldon
128723,Pierre,Welfring
128724,Willem,Jacobus Welgemoed
128725,Florian,Wellbrock
128726,Niklas,Wellen
128727,Cornelis,Wellens
128728,Leo,Wellens
128729,Tim,Wellens
128730,David,Weller
128731,Gabriele,Weller
128732,Guillermo,Weller
128733,Ren,Weller
128734,Ronny,Weller
128735,Annegret,Weller-Schneider
128736,Basil,William Wellicome
128737,Andreas,Wellinger
128738,Eloise,Wellings 
128739,Margaret,Olive Wellington 
128740,Adolpho,Wellisch
128741,Allan,Kenny Wellman
128742,Brian,P. Wellman
128743,Jakie,Kim Wellman
128744,Kenneth,Austin Wellman
128745,Arthur,Karl Wilhelm Wellmann
128746,Dieter,Wellmann
128747,Paul-Heinz,Wellmann
128748,Joseph,Algernon Wells
128749,Allan,Wipper Wells
128750,Beau-James,Wells
128751,William,Robert Wells
128752,Robert,Wells
128753,Deborah,Wells 
128754,Earle,Leonard Wells
128755,Henry,Bensley Wells
128756,Herbert,Wells
128757,John,Norman Wells
128758,Janet,Wells 
128759,Joseph,Wells
128760,John,Wells
128761,Josiah,Wells
128762,Kellie,Wells
128763,Mark,Ronald Wells
128764,Matthew,Wayne Wells
128765,Michael,Matthew Wells
128766,Matthew,Ward Wells
128767,Peter,Wells
128768,Renward,Ricardo Wells
128769,Rhoshii,Shepherd Wells
128770,Samantha,Wells
128771,Sarah-Lynn,Wells
128772,Todd,Wells
128773,Wayne,Alton Wells
128774,Tom,Petter Andreas Wiel Welo
128775,Christian,Ansgar Welp
128776,William,Rupert Welply
128777,Andreas,Wels
128778,Wilhelm,Welscher
128779,Daniel,Welser
128780,Henry,Reed Welsford
128781,Sam,Welsford
128782,Charmain,Isobel Welsh 
128783,Ian,William Welsh
128784,James,Carter Welsh
128785,Matthew,James Welsh
128786,Robert,Peter Welsh
128787,Robin,Welsh
128788,Thomas,R. Welsh
128789,Thomas,Douglas Welsh
128790,Valrie,Welsh
128791,William,P. Welsh
128792,Erich,Welt
128793,Willi,Welt
128794,Miriam,Welte
128795,Lidewij,Marsia Maria Welten
128796,Marcel,Arnold Welten
128797,Alexander,Welter
128798,Johan,Welter
128799,Jean,"Welter, Sr."
128800,Jean,"Welter, Jr."
128801,Albert,Jakob Welti
128802,Alton,Roy Welton
128803,Amber,Marie Welty 
128804,Scott,William Weltz
128805,Christian,Johannes Weltzer
128806,Emil,Welz
128807,Hans-Peter,Welz
128808,Joseph,Welzenbacher
128809,Anton,Wembacher
128810,Franz,Wembacher
128811,Dieter,Wemhner
128812,Wen,Chia-Ling
128813,Wen,Fan
128814,Wen,Li-Hsiu
128815,Wen,Lirong
128816,San,Wen
128817,Wen,Yanfang
128818,Wen,Yimei
128819,Wen,Yongyi
128820,Wen,Zhifang
128821,Marcel,Wenceslau Ferreira
128822,Marcio,Wenceslau Ferreira
128823,Daniel,Wende
128824,Franz,Wende
128825,Phillipp,Wende
128826,Marcel,Wendelin
128827,James,Isaac Wendell
128828,Kristen,Elizabeth Wendell 
128829,Reinhard,Wendemuth
128830,Michael,Vincent Wenden
128831,Georg,Wenderoth
128832,Mulugeta,Wendimu Gebere
128833,Dieter,Wendisch
128834,Ingrid,Wendl 
128835,Tobias,Wendl
128836,Scott,William Wendland
128837,Frank,Edward Wendling
128838,Isabelle,Wendling
128839,Mihter,Wendolin
128840,Ulrich,Luke Wendon
128841,Alexander,Wendrinsky
128842,Joachim,Karl Wendt
128843,Heidi,Weng
128844,Weng,Kangqiang
128845,Weng,Tak Fung
128846,Weng,Tzu-Ting
128847,Weng,Xinzhi
128848,Weng,Yu-Yi
128849,Rasmus,Wengberg
128850,Christian,Wenger
128851,Lauren,Ashley Wenger 
128852,Ulrich,Wenger
128853,Walter,Wenger
128854,Andreas,Wengert
128855,Nina,Stephanie Wengert
128856,Georges,Wengler
128857,Friederike,Wenisch-Filz
128858,Alexandra,Nathalie Wenk
128859,Jnos,Wenk 
128860,John,Edward Wenk
128861,Karl,Wenk
128862,Wenliang,Xie
128863,Kenneth,Wenman
